2014-8-12,4378.25,4400,4370.23,4399.81,4388.522
2014-8-13,4399.4,4410.46,4347.37,4401.81,4405.176
2014-8-14,4397.21,4426.47,4368.71,4373.5,4421.829
2014-8-15,4372.77,4428.97,4368.34,4423.64,4438.482
2014-8-18,4434.18,4483.57,4434.18,4483.54,4455.136
2014-8-19,4491.17,4500.8,4461.98,4496.94,4471.79
2014-8-20,4495.82,4521.25,4481.92,4497.4,4488.443
2014-8-21,4498.49,4501.66,4442.64,4495.44,4505.097
2014-8-22,4491.63,4526.24,4478.79,4521.75,4521.75
2014-8-25,4521.81,4522.7,4476.2,4487.14,4486.685
2014-8-26,4474.45,4490.9,4390.11,4407.59,4451.62
2014-8-27,4401.88,4432.15,4401.67,4421.21,4416.555
2014-8-28,4423.76,4431.58,4368.67,4381.49,4381.49
2014-8-29,4378.62,4427.88,4370.85,4427.88,4420.224
2014-9-1,4436.55,4507.49,4436.11,4507.44,4458.958
2014-9-2,4519.24,4576.12,4514.73,4576.12,4497.691
2014-9-3,4582.48,4612.33,4571.95,4608.56,4536.425
2014-9-4,4611.56,4648.22,4598.86,4647.89,4575.158
2014-9-5,4654.52,4666.92,4629.18,4666.47,4613.892
2014-9-9,4672.11,4701.94,4643.38,4701.7,4652.625
2014-9-10,4686.12,4713.96,4662.18,4709.91,4691.359
2014-9-11,4707.05,4762.13,4670.64,4704.94,4730.093
2014-9-12,4698.11,4757.04,4689.63,4756.95,4768.827
2014-9-15,4759.77,4810.07,4752.85,4807.56,4807.56
2014-9-16,4809.44,4816.32,4643.86,4645.55,4645.55
2014-9-17,4649.61,4686.39,4604.67,4686.05,4675.421
2014-9-18,4679.11,4719.58,4663.15,4719.01,4705.292
2014-9-19,4718.78,4762.17,4705.09,4758.73,4735.162
2014-9-22,4753.8,4753.8,4682.62,4694.23,4765.033
2014-9-23,4693.37,4754.47,4692.9,4754.47,4794.904
2014-9-24,4746.62,4816.18,4733.56,4815.71,4824.775
2014-9-25,4826.98,4861.8,4797.27,4814.73,4854.646
2014-9-26,4803.44,4833.8,4787.31,4829.94,4884.517
2014-9-29,4847.82,4880.16,4847.82,4877.44,4914.388
2014-9-30,4886.56,4921.08,4877.88,4916.12,4944.258
2014-10-8,4935.05,4993.61,4913.68,4993.53,4974.129
2014-10-9,4996.66,5010.83,4936.73,5004,5004
2014-10-10,4987.04,5007.13,4952.19,4981.85,4979.123
2014-10-13,4964.23,4982.68,4906.16,4982.68,4954.246
2014-10-14,4978.9,5013.95,4933.6,4966.08,4929.369
2014-10-15,4967.23,4988.18,4922.48,4987.71,4904.492
2014-10-16,4962.58,5007.27,4906.24,4906.24,4879.615
2014-10-17,4894.59,4914.66,4771.77,4860.73,4854.738
2014-10-20,4873.46,4929.47,4869.88,4929.16,4829.861
2014-10-21,4929.23,4942.46,4878.18,4884.02,4804.984
2014-10-22,4881.51,4902.78,4821.19,4825.61,4780.107
2014-10-23,4815.12,4832.43,4732.76,4755.23,4755.23
2014-10-24,4757.09,4800.36,4754.89,4774.67,4778.211
2014-10-27,4762.52,4809.94,4739.33,4809.52,4801.191
